cambio_precio_key,fecha_key,fecha,mes,nombre_mes,trimestre,anio,anio_mes,item_menu_key,item_menu_id,nombre_item,categoria_item,cocina_item,disponible_item,restaurante_key,restaurante_id,nombre_restaurante,cocina_restaurante,ciudad_restaurante,pais_restaurante,precio_anterior,precio_nuevo,monto_cambio,porcentaje_cambio
38817,20241108,2024-11-08,11,November,4,2024,2024-11,19408,19409,Greek Lemon Chicken,Beverage,Greek,1,1940,1941,Tokyo Meze Place,Greek,Tokyo,Japan,40.98,42.42,1.44,3.51
38818,20260731,2026-07-31,7,July,3,2026,2026-07,19408,19409,Greek Lemon Chicken,Beverage,Greek,1,1940,1941,Tokyo Meze Place,Greek,Tokyo,Japan,42.42,48.21,5.79,13.65
38819,20250417,2025-04-17,4,April,2,2025,2025-04,19409,19410,Baklava,Beverage,Greek,1,1940,1941,Tokyo Meze Place,Greek,Tokyo,Japan,41.66,46.34,4.68,11.23
38820,20260526,2026-05-26,5,May,2,2026,2026-05,19409,19410,Baklava,Beverage,Greek,1,1940,1941,Tokyo Meze Place,Greek,Tokyo,Japan,46.34,52.07,5.73,12.37
38821,20250616,2025-06-16,6,June,2,2025,2025-06,19410,19411,Tacos al Pastor,Main Course,Mexican,1,1941,1942,Osaka Chile House,Mexican,Osaka,Japan,15.73,16.08,0.35,2.23
38822,20260310,2026-03-10,3,March,1,2026,2026-03,19410,19411,Tacos al Pastor,Main Course,Mexican,1,1941,1942,Osaka Chile House,Mexican,Osaka,Japan,16.08,17.87,1.79,11.13
38823,20241110,2024-11-10,11,November,4,2024,2024-11,19411,19412,Chicken Burrito,Main Course,Mexican,1,1941,1942,Osaka Chile House,Mexican,Osaka,Japan,9.95,10.99,1.04,10.45
38824,20260628,2026-06-28,6,June,2,2026,2026-06,19411,19412,Chicken Burrito,Main Course,Mexican,1,1941,1942,Osaka Chile House,Mexican,Osaka,Japan,10.99,11.57,0.58,5.28
38825,20250809,2025-08-09,8,August,3,2025,2025-08,19412,19413,Beef Enchiladas,Specialty,Mexican,1,1941,1942,Osaka Chile House,Mexican,Osaka,Japan,10.13,12.21,2.08,20.53
38826,20251206,2025-12-06,12,December,4,2025,2025-12,19412,19413,Beef Enchiladas,Specialty,Mexican,1,1941,1942,Osaka Chile House,Mexican,Osaka,Japan,12.21,12.99,0.78,6.39
38827,20250326,2025-03-26,3,March,1,2025,2025-03,19413,19414,Cheese Quesadilla,Specialty,Mexican,1,1941,1942,Osaka Chile House,Mexican,Osaka,Japan,8.12,8.83,0.71,8.74
38828,20251231,2025-12-31,12,December,4,2025,2025-12,19413,19414,Cheese Quesadilla,Specialty,Mexican,1,1941,1942,Osaka Chile House,Mexican,Osaka,Japan,8.83,10.03,1.2,13.59
38829,20250714,2025-07-14,7,July,3,2025,2025-07,19414,19415,Guacamole with Chips,Dessert,Mexican,1,1941,1942,Osaka Chile House,Mexican,Osaka,Japan,6.34,7.32,0.98,15.46
38830,20251122,2025-11-22,11,November,4,2025,2025-11,19414,19415,Guacamole with Chips,Dessert,Mexican,1,1941,1942,Osaka Chile House,Mexican,Osaka,Japan,7.32,8.23,0.91,12.43
38831,20241117,2024-11-17,11,November,4,2024,2024-11,19415,19416,Chiles Rellenos,Dessert,Mexican,1,1941,1942,Osaka Chile House,Mexican,Osaka,Japan,11.25,11.78,0.53,4.71
38832,20250924,2025-09-24,9,September,3,2025,2025-09,19415,19416,Chiles Rellenos,Dessert,Mexican,1,1941,1942,Osaka Chile House,Mexican,Osaka,Japan,11.78,13.24,1.46,12.39
38833,20241209,2024-12-09,12,December,4,2024,2024-12,19416,19417,Grilled Elote,Side Dish,Mexican,1,1941,1942,Osaka Chile House,Mexican,Osaka,Japan,8.33,9.91,1.58,18.97
38834,20251225,2025-12-25,12,December,4,2025,2025-12,19416,19417,Grilled Elote,Side Dish,Mexican,1,1941,1942,Osaka Chile House,Mexican,Osaka,Japan,9.91,10.54,0.63,6.36
38835,20250707,2025-07-07,7,July,3,2025,2025-07,19417,19418,Churros,Side Dish,Mexican,1,1941,1942,Osaka Chile House,Mexican,Osaka,Japan,7.32,8.65,1.33,18.17
38836,20260222,2026-02-22,2,February,1,2026,2026-02,19417,19418,Churros,Side Dish,Mexican,1,1941,1942,Osaka Chile House,Mexican,Osaka,Japan,8.65,9.51,0.86,9.94
38837,20241013,2024-10-13,10,October,4,2024,2024-10,19418,19419,Pork Pozole,Beverage,Mexican,0,1941,1942,Osaka Chile House,Mexican,Osaka,Japan,7.74,7.92,0.18,2.33
38838,20260219,2026-02-19,2,February,1,2026,2026-02,19418,19419,Pork Pozole,Beverage,Mexican,0,1941,1942,Osaka Chile House,Mexican,Osaka,Japan,7.92,9.0,1.08,13.64
38839,20241206,2024-12-06,12,December,4,2024,2024-12,19419,19420,Carnitas Bowl,Beverage,Mexican,1,1941,1942,Osaka Chile House,Mexican,Osaka,Japan,7.83,8.37,0.54,6.9
38840,20260718,2026-07-18,7,July,3,2026,2026-07,19419,19420,Carnitas Bowl,Beverage,Mexican,1,1941,1942,Osaka Chile House,Mexican,Osaka,Japan,8.37,9.0,0.63,7.53
38841,20250609,2025-06-09,6,June,2,2025,2025-06,19420,19421,Bibimbap,Main Course,Korean,1,1942,1943,Rio de Janeiro Hallyu Cafe,Korean,Rio de Janeiro,Brazil,38.56,43.44,4.88,12.66
38842,20260512,2026-05-12,5,May,2,2026,2026-05,19420,19421,Bibimbap,Main Course,Korean,1,1942,1943,Rio de Janeiro Hallyu Cafe,Korean,Rio de Janeiro,Brazil,43.44,48.81,5.37,12.36
38843,20250706,2025-07-06,7,July,3,2025,2025-07,19421,19422,Beef Bulgogi,Main Course,Korean,1,1942,1943,Rio de Janeiro Hallyu Cafe,Korean,Rio de Janeiro,Brazil,40.21,44.57,4.36,10.84
38844,20260321,2026-03-21,3,March,1,2026,2026-03,19421,19422,Beef Bulgogi,Main Course,Korean,1,1942,1943,Rio de Janeiro Hallyu Cafe,Korean,Rio de Janeiro,Brazil,44.57,48.45,3.88,8.71
38845,20241108,2024-11-08,11,November,4,2024,2024-11,19422,19423,Korean Fried Chicken,Specialty,Korean,1,1942,1943,Rio de Janeiro Hallyu Cafe,Korean,Rio de Janeiro,Brazil,21.88,25.57,3.69,16.86
38846,20251211,2025-12-11,12,December,4,2025,2025-12,19422,19423,Korean Fried Chicken,Specialty,Korean,1,1942,1943,Rio de Janeiro Hallyu Cafe,Korean,Rio de Janeiro,Brazil,25.57,28.41,2.84,11.11
38847,20240910,2024-09-10,9,September,3,2024,2024-09,19423,19424,Kimchi Jjigae,Specialty,Korean,1,1942,1943,Rio de Janeiro Hallyu Cafe,Korean,Rio de Janeiro,Brazil,35.99,35.99,0.0,0.0
38848,20260507,2026-05-07,5,May,2,2026,2026-05,19423,19424,Kimchi Jjigae,Specialty,Korean,1,1942,1943,Rio de Janeiro Hallyu Cafe,Korean,Rio de Janeiro,Brazil,35.99,40.44,4.45,12.36
38849,20250629,2025-06-29,6,June,2,2025,2025-06,19424,19425,Japchae,Dessert,Korean,0,1942,1943,Rio de Janeiro Hallyu Cafe,Korean,Rio de Janeiro,Brazil,17.72,22.14,4.42,24.94
38850,20260209,2026-02-09,2,February,1,2026,2026-02,19424,19425,Japchae,Dessert,Korean,0,1942,1943,Rio de Janeiro Hallyu Cafe,Korean,Rio de Janeiro,Brazil,22.14,23.31,1.17,5.28
38851,20250128,2025-01-28,1,January,1,2025,2025-01,19425,19426,Tteokbokki,Dessert,Korean,1,1942,1943,Rio de Janeiro Hallyu Cafe,Korean,Rio de Janeiro,Brazil,24.75,29.76,5.01,20.24
38852,20260704,2026-07-04,7,July,3,2026,2026-07,19425,19426,Tteokbokki,Dessert,Korean,1,1942,1943,Rio de Janeiro Hallyu Cafe,Korean,Rio de Janeiro,Brazil,29.76,31.33,1.57,5.28
38853,20250813,2025-08-13,8,August,3,2025,2025-08,19426,19427,Samgyeopsal,Side Dish,Korean,1,1942,1943,Rio de Janeiro Hallyu Cafe,Korean,Rio de Janeiro,Brazil,34.46,36.86,2.4,6.96
38854,20260323,2026-03-23,3,March,1,2026,2026-03,19426,19427,Samgyeopsal,Side Dish,Korean,1,1942,1943,Rio de Janeiro Hallyu Cafe,Korean,Rio de Janeiro,Brazil,36.86,40.07,3.21,8.71
38855,20250802,2025-08-02,8,August,3,2025,2025-08,19427,19428,Sundubu Jjigae,Side Dish,Korean,1,1942,1943,Rio de Janeiro Hallyu Cafe,Korean,Rio de Janeiro,Brazil,19.82,22.79,2.97,14.98
38856,20260501,2026-05-01,5,May,2,2026,2026-05,19427,19428,Sundubu Jjigae,Side Dish,Korean,1,1942,1943,Rio de Janeiro Hallyu Cafe,Korean,Rio de Janeiro,Brazil,22.79,24.77,1.98,8.69
38857,20250816,2025-08-16,8,August,3,2025,2025-08,19428,19429,Kimbap,Beverage,Korean,1,1942,1943,Rio de Janeiro Hallyu Cafe,Korean,Rio de Janeiro,Brazil,34.55,36.93,2.38,6.89
38858,20250927,2025-09-27,9,September,3,2025,2025-09,19428,19429,Kimbap,Beverage,Korean,1,1942,1943,Rio de Janeiro Hallyu Cafe,Korean,Rio de Janeiro,Brazil,36.93,39.71,2.78,7.53
38859,20250630,2025-06-30,6,June,2,2025,2025-06,19429,19430,Korean BBQ Short Ribs,Beverage,Korean,1,1942,1943,Rio de Janeiro Hallyu Cafe,Korean,Rio de Janeiro,Brazil,38.46,40.21,1.75,4.55
38860,20251019,2025-10-19,10,October,4,2025,2025-10,19429,19430,Korean BBQ Short Ribs,Beverage,Korean,1,1942,1943,Rio de Janeiro Hallyu Cafe,Korean,Rio de Janeiro,Brazil,40.21,43.71,3.5,8.7
38861,20241224,2024-12-24,12,December,4,2024,2024-12,19430,19431,Classic Burger,Main Course,American,1,1943,1944,Rio de Janeiro Liberty Kitchen,American,Rio de Janeiro,Brazil,12.71,12.86,0.15,1.18
38862,20260412,2026-04-12,4,April,2,2026,2026-04,19430,19431,Classic Burger,Main Course,American,1,1943,1944,Rio de Janeiro Liberty Kitchen,American,Rio de Janeiro,Brazil,12.86,14.61,1.75,13.61
38863,20250801,2025-08-01,8,August,3,2025,2025-08,19431,19432,Double Burger,Main Course,American,1,1943,1944,Rio de Janeiro Liberty Kitchen,American,Rio de Janeiro,Brazil,13.54,14.47,0.93,6.87
38864,20260101,2026-01-01,1,January,1,2026,2026-01,19431,19432,Double Burger,Main Course,American,1,1943,1944,Rio de Janeiro Liberty Kitchen,American,Rio de Janeiro,Brazil,14.47,15.39,0.92,6.36
38865,20250809,2025-08-09,8,August,3,2025,2025-08,19432,19433,Cheeseburger,Specialty,American,1,1943,1944,Rio de Janeiro Liberty Kitchen,American,Rio de Janeiro,Brazil,7.67,9.06,1.39,18.12
38866,20250927,2025-09-27,9,September,3,2025,2025-09,19432,19433,Cheeseburger,Specialty,American,1,1943,1944,Rio de Janeiro Liberty Kitchen,American,Rio de Janeiro,Brazil,9.06,9.96,0.9,9.93
38867,20250227,2025-02-27,2,February,1,2025,2025-02,19433,19434,BBQ Ribs,Specialty,American,1,1943,1944,Rio de Janeiro Liberty Kitchen,American,Rio de Janeiro,Brazil,11.96,12.63,0.67,5.6
38868,20260314,2026-03-14,3,March,1,2026,2026-03,19433,19434,BBQ Ribs,Specialty,American,1,1943,1944,Rio de Janeiro Liberty Kitchen,American,Rio de Janeiro,Brazil,12.63,13.29,0.66,5.23
38869,20250227,2025-02-27,2,February,1,2025,2025-02,19434,19435,Chicken Wings,Dessert,American,1,1943,1944,Rio de Janeiro Liberty Kitchen,American,Rio de Janeiro,Brazil,11.02,13.05,2.03,18.42
38870,20251014,2025-10-14,10,October,4,2025,2025-10,19434,19435,Chicken Wings,Dessert,American,1,1943,1944,Rio de Janeiro Liberty Kitchen,American,Rio de Janeiro,Brazil,13.05,14.5,1.45,11.11
38871,20250128,2025-01-28,1,January,1,2025,2025-01,19435,19436,French Fries,Dessert,American,1,1943,1944,Rio de Janeiro Liberty Kitchen,American,Rio de Janeiro,Brazil,7.58,7.58,0.0,0.0
38872,20260111,2026-01-11,1,January,1,2026,2026-01,19435,19436,French Fries,Dessert,American,1,1943,1944,Rio de Janeiro Liberty Kitchen,American,Rio de Janeiro,Brazil,7.58,8.52,0.94,12.4
38873,20250127,2025-01-27,1,January,1,2025,2025-01,19436,19437,Hot Dog,Side Dish,American,1,1943,1944,Rio de Janeiro Liberty Kitchen,American,Rio de Janeiro,Brazil,7.0,7.7,0.7,10.0
38874,20250921,2025-09-21,9,September,3,2025,2025-09,19436,19437,Hot Dog,Side Dish,American,1,1943,1944,Rio de Janeiro Liberty Kitchen,American,Rio de Janeiro,Brazil,7.7,8.75,1.05,13.64
38875,20250823,2025-08-23,8,August,3,2025,2025-08,19437,19438,Steak Sandwich,Side Dish,American,1,1943,1944,Rio de Janeiro Liberty Kitchen,American,Rio de Janeiro,Brazil,6.99,8.26,1.27,18.17
38876,20250901,2025-09-01,9,September,3,2025,2025-09,19437,19438,Steak Sandwich,Side Dish,American,1,1943,1944,Rio de Janeiro Liberty Kitchen,American,Rio de Janeiro,Brazil,8.26,9.08,0.82,9.93
38877,20240903,2024-09-03,9,September,3,2024,2024-09,19438,19439,Apple Pie,Beverage,American,1,1943,1944,Rio de Janeiro Liberty Kitchen,American,Rio de Janeiro,Brazil,11.78,13.1,1.32,11.21
38878,20260212,2026-02-12,2,February,1,2026,2026-02,19438,19439,Apple Pie,Beverage,American,1,1943,1944,Rio de Janeiro Liberty Kitchen,American,Rio de Janeiro,Brazil,13.1,14.72,1.62,12.37
38879,20250602,2025-06-02,6,June,2,2025,2025-06,19439,19440,Chicken Burger,Beverage,American,1,1943,1944,Rio de Janeiro Liberty Kitchen,American,Rio de Janeiro,Brazil,7.9,8.47,0.57,7.22
38880,20251012,2025-10-12,10,October,4,2025,2025-10,19439,19440,Chicken Burger,Beverage,American,1,1943,1944,Rio de Janeiro Liberty Kitchen,American,Rio de Janeiro,Brazil,8.47,9.52,1.05,12.4
38881,20241015,2024-10-15,10,October,4,2024,2024-10,19440,19441,Coq au Vin,Main Course,French,0,1944,1945,Tokyo Rive Gauche Table,French,Tokyo,Japan,21.6,22.32,0.72,3.33
38882,20251023,2025-10-23,10,October,4,2025,2025-10,19440,19441,Coq au Vin,Main Course,French,0,1944,1945,Tokyo Rive Gauche Table,French,Tokyo,Japan,22.32,24.0,1.68,7.53
38883,20241211,2024-12-11,12,December,4,2024,2024-12,19441,19442,Beef Bourguignon,Main Course,French,1,1944,1945,Tokyo Rive Gauche Table,French,Tokyo,Japan,17.0,17.6,0.6,3.53
38884,20260601,2026-06-01,6,June,2,2026,2026-06,19441,19442,Beef Bourguignon,Main Course,French,1,1944,1945,Tokyo Rive Gauche Table,French,Tokyo,Japan,17.6,20.0,2.4,13.64
38885,20250522,2025-05-22,5,May,2,2025,2025-05,19442,19443,French Onion Soup,Specialty,French,0,1944,1945,Tokyo Rive Gauche Table,French,Tokyo,Japan,12.8,14.54,1.74,13.59
38886,20251028,2025-10-28,10,October,4,2025,2025-10,19442,19443,French Onion Soup,Specialty,French,0,1944,1945,Tokyo Rive Gauche Table,French,Tokyo,Japan,14.54,15.8,1.26,8.67
38887,20241012,2024-10-12,10,October,4,2024,2024-10,19443,19444,Ratatouille,Specialty,French,1,1944,1945,Tokyo Rive Gauche Table,French,Tokyo,Japan,21.17,25.46,4.29,20.26
38888,20251019,2025-10-19,10,October,4,2025,2025-10,19443,19444,Ratatouille,Specialty,French,1,1944,1945,Tokyo Rive Gauche Table,French,Tokyo,Japan,25.46,26.8,1.34,5.26
38889,20250716,2025-07-16,7,July,3,2025,2025-07,19444,19445,Quiche Lorraine,Dessert,French,1,1944,1945,Tokyo Rive Gauche Table,French,Tokyo,Japan,20.64,24.39,3.75,18.17
38890,20251126,2025-11-26,11,November,4,2025,2025-11,19444,19445,Quiche Lorraine,Dessert,French,1,1944,1945,Tokyo Rive Gauche Table,French,Tokyo,Japan,24.39,26.8,2.41,9.88
38891,20241116,2024-11-16,11,November,4,2024,2024-11,19445,19446,Croque Monsieur,Dessert,French,1,1944,1945,Tokyo Rive Gauche Table,French,Tokyo,Japan,14.92,16.74,1.82,12.2
38892,20251209,2025-12-09,12,December,4,2025,2025-12,19445,19446,Croque Monsieur,Dessert,French,1,1944,1945,Tokyo Rive Gauche Table,French,Tokyo,Japan,16.74,18.2,1.46,8.72
38893,20250618,2025-06-18,6,June,2,2025,2025-06,19446,19447,Escargot,Side Dish,French,1,1944,1945,Tokyo Rive Gauche Table,French,Tokyo,Japan,17.47,21.06,3.59,20.55
38894,20251010,2025-10-10,10,October,4,2025,2025-10,19446,19447,Escargot,Side Dish,French,1,1944,1945,Tokyo Rive Gauche Table,French,Tokyo,Japan,21.06,22.4,1.34,6.36
38895,20250823,2025-08-23,8,August,3,2025,2025-08,19447,19448,Creme Brulee,Side Dish,French,1,1944,1945,Tokyo Rive Gauche Table,French,Tokyo,Japan,21.32,24.7,3.38,15.85
38896,20260521,2026-05-21,5,May,2,2026,2026-05,19447,19448,Creme Brulee,Side Dish,French,1,1944,1945,Tokyo Rive Gauche Table,French,Tokyo,Japan,24.7,26.0,1.3,5.26
38897,20250806,2025-08-06,8,August,3,2025,2025-08,19448,19449,Duck Confit,Beverage,French,1,1944,1945,Tokyo Rive Gauche Table,French,Tokyo,Japan,13.9,14.69,0.79,5.68
38898,20260302,2026-03-02,3,March,1,2026,2026-03,19448,19449,Duck Confit,Beverage,French,1,1944,1945,Tokyo Rive Gauche Table,French,Tokyo,Japan,14.69,15.8,1.11,7.56
38899,20250402,2025-04-02,4,April,2,2025,2025-04,19449,19450,Nicoise Salad,Beverage,French,1,1944,1945,Tokyo Rive Gauche Table,French,Tokyo,Japan,12.64,15.07,2.43,19.22
38900,20260206,2026-02-06,2,February,1,2026,2026-02,19449,19450,Nicoise Salad,Beverage,French,1,1944,1945,Tokyo Rive Gauche Table,French,Tokyo,Japan,15.07,16.2,1.13,7.5
38901,20250402,2025-04-02,4,April,2,2025,2025-04,19450,19451,Salmon Sushi,Main Course,Japanese,1,1945,1946,Sao Paulo Bamboo Kitchen & Bar,Japanese,Sao Paulo,Brazil,17.28,18.88,1.6,9.26
38902,20260221,2026-02-21,2,February,1,2026,2026-02,19450,19451,Salmon Sushi,Main Course,Japanese,1,1945,1946,Sao Paulo Bamboo Kitchen & Bar,Japanese,Sao Paulo,Brazil,18.88,20.09,1.21,6.41
38903,20241223,2024-12-23,12,December,4,2024,2024-12,19451,19452,Tuna Roll,Main Course,Japanese,1,1945,1946,Sao Paulo Bamboo Kitchen & Bar,Japanese,Sao Paulo,Brazil,13.03,14.56,1.53,11.74
38904,20260506,2026-05-06,5,May,2,2026,2026-05,19451,19452,Tuna Roll,Main Course,Japanese,1,1945,1946,Sao Paulo Bamboo Kitchen & Bar,Japanese,Sao Paulo,Brazil,14.56,15.33,0.77,5.29
38905,20241113,2024-11-13,11,November,4,2024,2024-11,19452,19453,Tonkotsu Ramen,Specialty,Japanese,1,1945,1946,Sao Paulo Bamboo Kitchen & Bar,Japanese,Sao Paulo,Brazil,20.31,24.32,4.01,19.74
38906,20251114,2025-11-14,11,November,4,2025,2025-11,19452,19453,Tonkotsu Ramen,Specialty,Japanese,1,1945,1946,Sao Paulo Bamboo Kitchen & Bar,Japanese,Sao Paulo,Brazil,24.32,26.72,2.4,9.87
38907,20240924,2024-09-24,9,September,3,2024,2024-09,19453,19454,Miso Ramen,Specialty,Japanese,1,1945,1946,Sao Paulo Bamboo Kitchen & Bar,Japanese,Sao Paulo,Brazil,20.84,23.51,2.67,12.81
38908,20260630,2026-06-30,6,June,2,2026,2026-06,19453,19454,Miso Ramen,Specialty,Japanese,1,1945,1946,Sao Paulo Bamboo Kitchen & Bar,Japanese,Sao Paulo,Brazil,23.51,26.72,3.21,13.65
38909,20250119,2025-01-19,1,January,1,2025,2025-01,19454,19455,Chicken Teriyaki,Dessert,Japanese,1,1945,1946,Sao Paulo Bamboo Kitchen & Bar,Japanese,Sao Paulo,Brazil,18.92,20.06,1.14,6.03
38910,20260118,2026-01-18,1,January,1,2026,2026-01,19454,19455,Chicken Teriyaki,Dessert,Japanese,1,1945,1946,Sao Paulo Bamboo Kitchen & Bar,Japanese,Sao Paulo,Brazil,20.06,22.79,2.73,13.61
38911,20250101,2025-01-01,1,January,1,2025,2025-01,19455,19456,Tempura,Dessert,Japanese,1,1945,1946,Sao Paulo Bamboo Kitchen & Bar,Japanese,Sao Paulo,Brazil,10.49,11.5,1.01,9.63
38912,20250929,2025-09-29,9,September,3,2025,2025-09,19455,19456,Tempura,Dessert,Japanese,1,1945,1946,Sao Paulo Bamboo Kitchen & Bar,Japanese,Sao Paulo,Brazil,11.5,12.64,1.14,9.91
38913,20250126,2025-01-26,1,January,1,2025,2025-01,19456,19457,Miso Soup,Side Dish,Japanese,1,1945,1946,Sao Paulo Bamboo Kitchen & Bar,Japanese,Sao Paulo,Brazil,11.25,11.25,0.0,0.0
38914,20250926,2025-09-26,9,September,3,2025,2025-09,19456,19457,Miso Soup,Side Dish,Japanese,1,1945,1946,Sao Paulo Bamboo Kitchen & Bar,Japanese,Sao Paulo,Brazil,11.25,12.64,1.39,12.36
38915,20250625,2025-06-25,6,June,2,2025,2025-06,19457,19458,California Roll,Side Dish,Japanese,1,1945,1946,Sao Paulo Bamboo Kitchen & Bar,Japanese,Sao Paulo,Brazil,13.21,16.38,3.17,24.0
38916,20260117,2026-01-17,1,January,1,2026,2026-01,19457,19458,California Roll,Side Dish,Japanese,1,1945,1946,Sao Paulo Bamboo Kitchen & Bar,Japanese,Sao Paulo,Brazil,16.38,17.61,1.23,7.51
38917,20250810,2025-08-10,8,August,3,2025,2025-08,19458,19459,Sashimi,Beverage,Japanese,1,1945,1946,Sao Paulo Bamboo Kitchen & Bar,Japanese,Sao Paulo,Brazil,12.33,13.63,1.3,10.54
38918,20260329,2026-03-29,3,March,1,2026,2026-03,19458,19459,Sashimi,Beverage,Japanese,1,1945,1946,Sao Paulo Bamboo Kitchen & Bar,Japanese,Sao Paulo,Brazil,13.63,14.5,0.87,6.38
38919,20250825,2025-08-25,8,August,3,2025,2025-08,19459,19460,Udon Noodles,Beverage,Japanese,1,1945,1946,Sao Paulo Bamboo Kitchen & Bar,Japanese,Sao Paulo,Brazil,12.3,12.99,0.69,5.61
38920,20250919,2025-09-19,9,September,3,2025,2025-09,19459,19460,Udon Noodles,Beverage,Japanese,1,1945,1946,Sao Paulo Bamboo Kitchen & Bar,Japanese,Sao Paulo,Brazil,12.99,13.67,0.68,5.23
38921,20241128,2024-11-28,11,November,4,2024,2024-11,19460,19461,Pad Thai,Main Course,Thai,1,1946,1947,Mumbai Basil Grill,Thai,Mumbai,India,30.84,35.64,4.8,15.56
38922,20260110,2026-01-10,1,January,1,2026,2026-01,19460,19461,Pad Thai,Main Course,Thai,1,1946,1947,Mumbai Basil Grill,Thai,Mumbai,India,35.64,40.05,4.41,12.37
38923,20250211,2025-02-11,2,February,1,2025,2025-02,19461,19462,Green Curry,Main Course,Thai,1,1946,1947,Mumbai Basil Grill,Thai,Mumbai,India,29.5,35.55,6.05,20.51
38924,20260808,2026-08-08,8,August,3,2026,2026-08,19461,19462,Green Curry,Main Course,Thai,1,1946,1947,Mumbai Basil Grill,Thai,Mumbai,India,35.55,37.82,2.27,6.39
38925,20250413,2025-04-13,4,April,2,2025,2025-04,19462,19463,Tom Yum Soup,Specialty,Thai,1,1946,1947,Mumbai Basil Grill,Thai,Mumbai,India,25.43,27.98,2.55,10.03
38926,20251022,2025-10-22,10,October,4,2025,2025-10,19462,19463,Tom Yum Soup,Specialty,Thai,1,1946,1947,Mumbai Basil Grill,Thai,Mumbai,India,27.98,31.79,3.81,13.62
38927,20241011,2024-10-11,10,October,4,2024,2024-10,19463,19464,Massaman Curry,Specialty,Thai,1,1946,1947,Mumbai Basil Grill,Thai,Mumbai,India,29.37,32.86,3.49,11.88
38928,20260221,2026-02-21,2,February,1,2026,2026-02,19463,19464,Massaman Curry,Specialty,Thai,1,1946,1947,Mumbai Basil Grill,Thai,Mumbai,India,32.86,34.96,2.1,6.39
38929,20250214,2025-02-14,2,February,1,2025,2025-02,19464,19465,Papaya Salad,Dessert,Thai,1,1946,1947,Mumbai Basil Grill,Thai,Mumbai,India,25.93,28.07,2.14,8.25
38930,20260625,2026-06-25,6,June,2,2026,2026-06,19464,19465,Papaya Salad,Dessert,Thai,1,1946,1947,Mumbai Basil Grill,Thai,Mumbai,India,28.07,30.51,2.44,8.69
38931,20241227,2024-12-27,12,December,4,2024,2024-12,19465,19466,Thai Basil Chicken,Dessert,Thai,1,1946,1947,Mumbai Basil Grill,Thai,Mumbai,India,30.26,33.28,3.02,9.98
38932,20251111,2025-11-11,11,November,4,2025,2025-11,19465,19466,Thai Basil Chicken,Dessert,Thai,1,1946,1947,Mumbai Basil Grill,Thai,Mumbai,India,33.28,37.82,4.54,13.64
38933,20240924,2024-09-24,9,September,3,2024,2024-09,19466,19467,Spring Rolls,Side Dish,Thai,1,1946,1947,Mumbai Basil Grill,Thai,Mumbai,India,17.94,19.02,1.08,6.02
38934,20260711,2026-07-11,7,July,3,2026,2026-07,19466,19467,Spring Rolls,Side Dish,Thai,1,1946,1947,Mumbai Basil Grill,Thai,Mumbai,India,19.02,21.61,2.59,13.62
38935,20240902,2024-09-02,9,September,3,2024,2024-09,19467,19468,Mango Sticky Rice,Side Dish,Thai,1,1946,1947,Mumbai Basil Grill,Thai,Mumbai,India,15.22,18.62,3.4,22.34
38936,20260321,2026-03-21,3,March,1,2026,2026-03,19467,19468,Mango Sticky Rice,Side Dish,Thai,1,1946,1947,Mumbai Basil Grill,Thai,Mumbai,India,18.62,20.02,1.4,7.52
38937,20241103,2024-11-03,11,November,4,2024,2024-11,19468,19469,Chicken Satay,Beverage,Thai,1,1946,1947,Mumbai Basil Grill,Thai,Mumbai,India,21.6,25.43,3.83,17.73
38938,20251007,2025-10-07,10,October,4,2025,2025-10,19468,19469,Chicken Satay,Beverage,Thai,1,1946,1947,Mumbai Basil Grill,Thai,Mumbai,India,25.43,27.34,1.91,7.51
38939,20250425,2025-04-25,4,April,2,2025,2025-04,19469,19470,Red Curry,Beverage,Thai,1,1946,1947,Mumbai Basil Grill,Thai,Mumbai,India,27.03,29.37,2.34,8.66
38940,20260711,2026-07-11,7,July,3,2026,2026-07,19469,19470,Red Curry,Beverage,Thai,1,1946,1947,Mumbai Basil Grill,Thai,Mumbai,India,29.37,33.37,4.0,13.62
38941,20250606,2025-06-06,6,June,2,2025,2025-06,19470,19471,Margherita Pizza,Main Course,Italian,1,1947,1948,Bangalore Roma Garden,Italian,Bangalore,India,13.0,15.22,2.22,17.08
38942,20251130,2025-11-30,11,November,4,2025,2025-11,19470,19471,Margherita Pizza,Main Course,Italian,1,1947,1948,Bangalore Roma Garden,Italian,Bangalore,India,15.22,17.1,1.88,12.35
38943,20250208,2025-02-08,2,February,1,2025,2025-02,19471,19472,Pepperoni Pizza,Main Course,Italian,1,1947,1948,Bangalore Roma Garden,Italian,Bangalore,India,11.66,12.96,1.3,11.15
38944,20260524,2026-05-24,5,May,2,2026,2026-05,19471,19472,Pepperoni Pizza,Main Course,Italian,1,1947,1948,Bangalore Roma Garden,Italian,Bangalore,India,12.96,14.4,1.44,11.11
38945,20250630,2025-06-30,6,June,2,2025,2025-06,19472,19473,Carbonara Pasta,Specialty,Italian,1,1947,1948,Bangalore Roma Garden,Italian,Bangalore,India,8.22,8.79,0.57,6.93
38946,20260603,2026-06-03,6,June,2,2026,2026-06,19472,19473,Carbonara Pasta,Specialty,Italian,1,1947,1948,Bangalore Roma Garden,Italian,Bangalore,India,8.79,9.45,0.66,7.51
